Time;Dev. Time;Source;RSRP/TxP;RSRQ/PL;CC;NR-ARFCN;PCI;Num;SFN;Slot;HARQ;MCS;Mod;TBS;RB;Layers;CRC;ReTx;RV;MIMO;CQI;PMI-i11;PMI-i12;PMI-i13;PMI-i2;RI;LI;CRI;SAI;BWP;Type;RSRP 1;RSRP 2;RSRP 3;RSRP 4;Info;Info
11:41:26.340;09:41:19.268-2026/02/04;PDCP DL;;;;;;NR;65;14;1;Direct;23059;23059;23066;8;5480;;;;23059;23059;;;;;;;;;;;;;;;
11:41:26.340;09:41:19.267-2026/02/04;PUCCH;;;0;;;1;65;15;;;;;1;14;Format:3;;;;;;;;;;;;;;;;;;;SR;
11:41:26.340;09:41:19.267-2026/02/04;MAC UCI SR;;;0;;;1;65;15;;;;;;;;;;;;;;;;;;;;;;;;;;ACK_NACK:SR;PUCCH Fmt#3
11:41:26.340;09:41:19.267-2026/02/04;MAC DCI DL_1_1;;;0;;;1;65;16;15;22;;;;;;;;;;;;;;;;;;0;;;;;;LEVEL_1;DAI: 0-2; DL Car: 0
11:41:26.340;09:41:19.267-2026/02/04;PDSCH;-56.82;-10.33;0;660096;266;1;65;16;15;22;256Q;28185;96;3;PASS;0;0;4x4;;;;;;;;;;;;;;;;;NDI: 1
11:41:26.340;09:41:19.268-2026/02/04;PDCP DL;;;;;;NR;65;16;1;Direct;23067;23067;23095;29;20456;;;;23067;23067;;;;;;;;;;;;;;;
11:41:26.340;09:41:19.268-2026/02/04;PDCP DL;;;;;;NR;65;16;1;Direct;23096;23096;23104;9;5574;;;;23096;23096;;;;;;;;;;;;;;;
11:41:26.340;09:41:19.267-2026/02/04;MAC DCI DL_1_1;;;0;;;1;65;17;7;31;;;;;;;;;;;;;;;;;;0;;;;;;LEVEL_1;DAI: 0-0; DL Car: 0
11:41:26.340;09:41:19.267-2026/02/04;MAC DCI UL_0_1;;;0;;;1;65;17;8;5;;;;;;;;;;;;;;;;;0;0;;;;;;LEVEL_1;UL Car: 0
11:41:26.340;09:41:19.267-2026/02/04;PDSCH;-56.82;-10.33;0;660096;266;1;65;17;7;31;256Q;39973;144;3;PASS;1;2;4x4;;;;;;;;;;;;;;;;;NDI: 0
11:41:26.340;09:41:19.268-2026/02/04;PDCP DL;;;;;;NR;65;17;1;Direct;22877;22877;22905;29;20456;;;;22877;22877;;;;;;;;;;;;;;;
11:41:26.340;09:41:19.268-2026/02/04;PDCP DL;;;;;;NR;65;17;1;Direct;22906;22906;22930;25;16534;;;;22906;22906;;;;;;;;;;;;;;;
11:41:26.340;09:41:19.267-2026/02/04;MAC DCI DL_1_1;;;0;;;1;65;18;0;22;;;;;;;;;;;;;;;;;;0;;;;;;LEVEL_1;DAI: 0-1; DL Car: 0
11:41:26.340;09:41:19.267-2026/02/04;PDSCH;-56.82;-10.33;0;660096;266;1;65;18;0;22;256Q;27141;128;3;PASS;0;0;4x4;;;;;;;;;;;;;;;;;NDI: 1
11:41:26.340;09:41:19.268-2026/02/04;PDCP DL;;;;;;NR;65;18;1;Direct;23105;23105;23133;29;20456;;;;23105;23105;;;;;;;;;;;;;;;
11:41:26.340;09:41:19.268-2026/02/04;PDCP DL;;;;;;NR;65;18;1;Direct;23134;23134;23142;9;5574;;;;23134;23134;;;;;;;;;;;;;;;
11:41:26.340;09:41:19.271-2026/02/04;PUSCH;;;0;;;1;65;19;8;5;16Q;54;2;;;New;0;SISO;;;;;;;;;;;;;;;;;
11:41:26.418;09:41:19.319-2026/02/04;PDCP UL;;;0;No Pad;DRB;NR;65;19;3;;;8444;8443;1;32;UL STS or NewTx;;;8443;;;;;;;;;;;;;;;;
11:41:26.418;09:41:19.319-2026/02/04;L2 UL TB;;;0;Short BSR;R:BSR;B:BSR;65;19;8;E;2;54;54;2806;;;;;;;;;;;;;;;;;;;;Periodic Expiry BSR;LC:5;Ix:18(<=2806 bytes)
11:41:26.340;09:41:19.267-2026/02/04;MAC DCI DL_1_1;;;0;;;1;66;0;2;22;;;;;;;;;;;;;;;;;;0;;;;;;LEVEL_1;DAI: 0-2; DL Car: 0
11:41:26.340;09:41:19.267-2026/02/04;MAC DCI UL_0_1;;;0;;;1;66;0;9;5;;;;;;;;;;;;;;;;;5;0;;;;;;LEVEL_1;UL Car: 0
11:41:26.340;09:41:19.268-2026/02/04;PDCP DL;;;;;;NR;66;0;1;Direct;23143;23143;23171;29;20456;;;;23143;23143;;;;;;;;;;;;;;;
11:41:26.340;09:41:19.268-2026/02/04;PDCP DL;;;;;;NR;66;0;1;Direct;23172;23172;23180;9;5574;;;;23172;23172;;;;;;;;;;;;;;;
11:41:26.340;09:41:19.271-2026/02/04;PDSCH;-56.82;-10.33;0;660096;266;1;66;0;2;22;256Q;28185;96;3;PASS;0;0;4x4;;;;;;;;;;;;;;;;;NDI: 1
11:41:26.340;09:41:19.268-2026/02/04;PDCP DL;;;;;;NR;66;1;1;Direct;22931;22931;22952;22;15070;;;;22931;22931;;;;;;;;;;;;;;;
11:41:26.340;09:41:19.268-2026/02/04;PDCP DL;;;;;;NR;66;1;1;Direct;22953;22953;22953;1;1276;;;;22953;22953;;;;;;;;;;;;;;;
11:41:26.340;09:41:19.271-2026/02/04;MAC DCI DL_1_1;;;0;;;1;66;1;8;31;;;;;;;;;;;;;;;;;;0;;;;;;LEVEL_1;DAI: 0-0; DL Car: 0
11:41:26.340;09:41:19.271-2026/02/04;PDSCH;-56.82;-10.33;0;660096;266;1;66;1;8;31;256Q;18447;64;3;PASS;1;2;4x4;;;;;;;;;;;;;;;;;NDI: 0
11:41:26.340;09:41:19.268-2026/02/04;PDCP DL;;;;;;NR;66;2;1;Direct;23181;23181;23209;29;20456;23210;23210;23210;23181;23181;;;;;;;;;;;;;;;
11:41:26.340;09:41:19.271-2026/02/04;MAC DCI DL_1_1;;;0;;;1;66;2;3;22;;;;;;;;;;;;;;;;;;0;;;;;;LEVEL_1;DAI: 0-1; DL Car: 0
11:41:26.340;09:41:19.271-2026/02/04;PDSCH;-56.82;-10.33;0;660096;266;1;66;2;3;22;256Q;27141;128;3;PASS;0;0;4x4;;;;;;;;;;;;;;;;;NDI: 0
11:41:26.387;09:41:19.305-2026/02/04;PDCP DL;;;;;;NR;66;2;1;Direct;23210;23210;23218;9;5574;;;;23210;23210;;;;;;;;;;;;;;;
11:41:26.340;09:41:19.271-2026/02/04;PUCCH;;;0;;;1;66;3;;;;;1;14;Format:3;;;;;;;;;;;;;;;;;;;SR;
11:41:26.340;09:41:19.271-2026/02/04;MAC UCI SR;;;0;;;1;66;3;;;;;;;;;;;;;;;;;;;;;;;;;;ACK_NACK:SR;PUCCH Fmt#3
11:41:26.340;09:41:19.271-2026/02/04;MAC DCI DL_1_1;;;0;;;1;66;4;5;22;;;;;;;;;;;;;;;;;;0;;;;;;LEVEL_1;DAI: 0-2; DL Car: 0
11:41:26.340;09:41:19.271-2026/02/04;PDSCH;-56.82;-10.33;0;660096;266;1;66;4;5;22;256Q;28185;96;3;PASS;0;0;4x4;;;;;;;;;;;;;;;;;NDI: 0
11:41:26.387;09:41:19.305-2026/02/04;PDCP DL;;;;;;NR;66;4;1;Direct;23219;23219;23247;29;20456;;;;23219;23219;;;;;;;;;;;;;;;
11:41:26.387;09:41:19.305-2026/02/04;PDCP DL;;;;;;NR;66;4;1;Direct;23248;23248;23256;9;5574;;;;23248;23248;;;;;;;;;;;;;;;
11:41:26.340;09:41:19.271-2026/02/04;MAC DCI DL_1_1;;;0;;;1;66;5;6;22;;;;;;;;;;;;;;;;;;0;;;;;;LEVEL_1;DAI: 0-3; DL Car: 0
11:41:26.340;09:41:19.271-2026/02/04;PDSCH;-56.82;-10.33;0;660096;266;1;66;5;6;22;256Q;28185;96;3;PASS;0;0;4x4;;;;;;;;;;;;;;;;;NDI: 0
11:41:26.387;09:41:19.305-2026/02/04;PDCP DL;;;;;;NR;66;5;1;Direct;23257;23257;23285;29;20456;;;;23257;23257;;;;;;;;;;;;;;;
11:41:26.387;09:41:19.305-2026/02/04;PDCP DL;;;;;;NR;66;5;1;Direct;23286;23286;23294;9;5574;;;;23286;23286;;;;;;;;;;;;;;;
11:41:26.340;09:41:19.271-2026/02/04;MAC DCI DL_1_1;;;0;;;1;66;6;9;22;;;;;;;;;;;;;;;;;;0;;;;;;LEVEL_1;DAI: 0-0; DL Car: 0
11:41:26.340;09:41:19.271-2026/02/04;PDSCH;-56.82;-10.33;0;660096;266;1;66;6;9;22;256Q;3393;16;3;PASS;0;0;4x4;;;;;;;;;;;;;;;;;NDI: 1
11:41:26.387;09:41:19.305-2026/02/04;PDCP DL;;;;;;NR;66;6;1;Direct;23295;23295;23295;1;1276;;;;23295;23295;;;;;;;;;;;;;;;
11:41:26.387;09:41:19.305-2026/02/04;PDCP DL;;;;;;NR;66;6;1;Direct;23296;23296;23296;1;94;;;;23296;23296;;;;;;;;;;;;;;;
11:41:26.371;09:41:19.275-2026/02/04;PUSCH;;;0;;;1;66;7;9;5;16Q;54;2;;;New;0;SISO;;;;;;;;;;;;;;;;;
11:41:26.371;09:41:19.275-2026/02/04;CSI Report;;;;;;1;66;7;;;;;;;;;;;12;4;0;;0;2;;0;;;;-;-;-;-;N1=2;N2=1;O1=4;O2=1;CBM=1;;CarId:0;RepId:0;Type:A;Bits(X1:3;X2:1)
11:41:26.418;09:41:19.319-2026/02/04;PDCP UL;;;0;No Pad;DRB;NR;66;7;3;;;;8444;Seg;47;NewTx;;;8444;;;;;;;;;;;;;;;;
11:41:26.418;09:41:19.319-2026/02/04;L2 UL TB;;;0;No BSR;R:;B:;66;7;9;S;E;0;54;54;;;;;;;;;;;;;;;;;;;;;;
11:41:26.340;09:41:19.271-2026/02/04;MAC DCI DL_1_1;;;0;;;1;66;8;11;22;;;;;;;;;;;;;;;;;;0;;;;;;LEVEL_1;DAI: 0-1; DL Car: 0
11:41:26.340;09:41:19.271-2026/02/04;PDSCH;-56.82;-10.33;0;660096;266;1;66;8;11;22;256Q;28185;96;3;PASS;0;0;4x4;;;;;;;;;;;;;;;;;NDI: 0
11:41:26.387;09:41:19.305-2026/02/04;PDCP DL;;;;;;NR;66;8;1;Direct;23297;23297;23325;29;20456;;;;23297;23297;;;;;;;;;;;;;;;
11:41:26.387;09:41:19.305-2026/02/04;PDCP DL;;;;;;NR;66;8;1;Direct;23326;23326;23332;7;4204;;;;23326;23326;;;;;;;;;;;;;;;
11:41:26.371;09:41:19.275-2026/02/04;MAC DCI UL_0_1;;;0;;;1;66;9;10;8;;;;;;;;;;;;;;;;;0;0;;;;;;LEVEL_1;UL Car: 0
11:41:26.371;09:41:19.275-2026/02/04;MAC DCI DL_1_1;;;0;;;1;66;9;12;22;;;;;;;;;;;;;;;;;;0;;;;;;LEVEL_1;DAI: 0-0; DL Car: 0
11:41:26.371;09:41:19.275-2026/02/04;PDSCH;-56.82;-10.33;0;660096;266;1;66;9;12;22;256Q;28185;96;3;PASS;0;0;4x4;;;;;;;;;;;;;;;;;NDI: 1
11:41:26.387;09:41:19.305-2026/02/04;PDCP DL;;;;;;NR;66;9;1;Direct;23333;23333;23361;29;20456;;;;23333;23333;;;;;;;;;;;;;;;
11:41:26.387;09:41:19.305-2026/02/04;PDCP DL;;;;;;NR;66;9;1;Direct;23362;23362;23370;9;5574;;;;23362;23362;;;;;;;;;;;;;;;
11:41:26.387;09:41:19.305-2026/02/04;PDCP DL;;;;;;NR;66;9;1;Direct;23371;23371;23371;1;1276;;;;23371;23371;;;;;;;;;;;;;;;
11:41:26.371;09:41:19.275-2026/02/04;MAC DCI DL_1_1;;;0;;;1;66;10;13;22;;;;;;;;;;;;;;;;;;0;;;;;;LEVEL_1;DAI: 0-1; DL Car: 0
11:41:26.371;09:41:19.275-2026/02/04;PDSCH;-56.82;-10.33;0;660096;266;1;66;10;13;22;256Q;3393;16;3;PASS;0;0;4x4;;;;;;;;;;;;;;;;;NDI: 0
11:41:26.387;09:41:19.305-2026/02/04;PDCP DL;;;;;;NR;66;10;1;Direct;23372;23372;23374;3;1464;;;;23372;23372;;;;;;;;;;;;;;;
11:41:26.371;09:41:19.275-2026/02/04;PUSCH;;;0;;;1;66;11;10;8;16Q;3138;80;;;New;0;SISO;;;;;;;;;;;;;;;;;
11:41:26.418;09:41:19.319-2026/02/04;PDCP UL;;;0;No Pad;DRB;NR;66;11;3;;;8496;8444;52;434;NewTx;;;8444;;;;;;;;;;;;;;;;
11:41:26.418;09:41:19.319-2026/02/04;L2 UL TB;;;0;Short BSR;R:BSR;B:BSR;66;11;10;S;E;52;3138;3138;2806;;;;;;;;;;;;;;;;;;;;Periodic Expiry BSR;LC:5;Ix:18(<=2806 bytes)
11:41:26.371;09:41:19.275-2026/02/04;MAC DCI DL_1_1;;;0;;;1;66;12;15;22;;;;;;;;;;;;;;;;;;0;;;;;;LEVEL_1;DAI: 0-2; DL Car: 0
11:41:26.371;09:41:19.275-2026/02/04;PDSCH;-56.82;-10.33;0;660096;266;1;66;12;15;22;256Q;28185;96;3;PASS;0;0;4x4;;;;;;;;;;;;;;;;;NDI: 0
11:41:26.387;09:41:19.305-2026/02/04;PDCP DL;;;;;;NR;66;12;1;Direct;23375;23375;23403;29;20456;;;;23375;23375;;;;;;;;;;;;;;;
11:41:26.387;09:41:19.305-2026/02/04;PDCP DL;;;;;;NR;66;12;1;Direct;23404;23404;23414;11;6944;;;;23404;23404;;;;;;;;;;;;;;;
11:41:26.371;09:41:19.275-2026/02/04;MAC DCI DL_1_1;;;0;;;1;66;13;0;22;;;;;;;;;;;;;;;;;;0;;;;;;LEVEL_1;DAI: 0-0; DL Car: 0
11:41:26.371;09:41:19.275-2026/02/04;PDSCH;-56.82;-10.33;0;660096;266;1;66;13;0;22;256Q;23572;80;3;PASS;0;0;4x4;;;;;;;;;;;;;;;;;NDI: 0
11:41:26.387;09:41:19.305-2026/02/04;PDCP DL;;;;;;NR;66;13;1;Direct;23415;23415;23443;29;20456;;;;23415;23415;;;;;;;;;;;;;;;
11:41:26.387;09:41:19.305-2026/02/04;PDCP DL;;;;;;NR;66;13;1;Direct;23444;23444;23446;3;1464;;;;23444;23444;;;;;;;;;;;;;;;
11:41:26.387;09:41:19.305-2026/02/04;PDCP DL;;;;;;NR;66;13;1;Direct;23447;23447;23447;1;1276;;;;23447;23447;;;;;;;;;;;;;;;
11:41:26.371;09:41:19.275-2026/02/04;MAC DCI DL_1_1;;;0;;;1;66;14;1;23;;;;;;;;;;;;;;;;;;0;;;;;;LEVEL_1;DAI: 0-1; DL Car: 0
11:41:26.371;09:41:19.275-2026/02/04;PDSCH;-56.82;-10.33;0;660096;266;1;66;14;1;23;256Q;7172;32;3;PASS;0;0;4x4;;;;;;;;;;;;;;;;;NDI: 1
11:41:26.387;09:41:19.305-2026/02/04;PDCP DL;;;;;;NR;66;14;1;Direct;23448;23448;23454;7;4204;;;;23448;23448;;;;;;;;;;;;;;;
11:41:26.371;09:41:19.279-2026/02/04;PUCCH;;;0;;;1;66;15;;;;;1;14;Format:3;;;;;;;;;;;;;;;;;;;SR;
11:41:26.371;09:41:19.279-2026/02/04;MAC UCI SR;;;0;;;1;66;15;;;;;;;;;;;;;;;;;;;;;;;;;;ACK_NACK:SR;PUCCH Fmt#3
11:41:26.371;09:41:19.275-2026/02/04;MAC DCI DL_1_1;;;0;;;1;66;16;4;22;;;;;;;;;;;;;;;;;;0;;;;;;LEVEL_1;DAI: 0-2; DL Car: 0
11:41:26.371;09:41:19.275-2026/02/04;PDSCH;-56.82;-10.33;0;660096;266;1;66;16;4;22;256Q;41997;144;3;FAIL;0;0;4x4;;;;;;;;;;;;;;;;;NDI: 1
11:41:26.371;09:41:19.279-2026/02/04;MAC DCI DL_1_1;;;0;;;1;66;17;5;22;;;;;;;;;;;;;;;;;;0;;;;;;LEVEL_1;DAI: 0-0; DL Car: 0
11:41:26.371;09:41:19.279-2026/02/04;MAC DCI UL_0_1;;;0;;;1;66;17;11;8;;;;;;;;;;;;;;;;;0;0;;;;;;LEVEL_1;UL Car: 0
11:41:26.371;09:41:19.279-2026/02/04;PDSCH;-56.82;-10.33;0;660096;266;1;66;17;5;22;256Q;9222;32;3;PASS;0;0;4x4;;;;;;;;;;;;;;;;;NDI: 1
11:41:26.387;09:41:19.305-2026/02/04;PDCP DL;;;;;;NR;66;17;1;Direct;23511;23511;23522;12;8220;;;;23511;23511;;;;;;;;;;;;;;;
11:41:26.387;09:41:19.305-2026/02/04;PDCP DL;;;;;;NR;66;17;1;Direct;23523;23523;23523;1;1276;;;;23523;23523;;;;;;;;;;;;;;;
11:41:26.371;09:41:19.279-2026/02/04;MAC DCI DL_1_1;;;0;;;1;66;18;6;23;;;;;;;;;;;;;;;;;;0;;;;;;LEVEL_1;DAI: 0-1; DL Car: 0
11:41:26.371;09:41:19.279-2026/02/04;PDSCH;-56.82;-10.33;0;660096;266;1;66;18;6;23;256Q;21522;96;3;PASS;0;0;4x4;;;;;;;;;;;;;;;;;NDI: 1
11:41:26.387;09:41:19.305-2026/02/04;PDCP DL;;;;;;NR;66;18;1;Direct;23524;23524;23552;29;19274;;;;23524;23524;;;;;;;;;;;;;;;
11:41:26.371;09:41:19.279-2026/02/04;PUSCH;;;0;;;1;66;19;11;8;16Q;2880;74;;;New;0;SISO;;;;;;;;;;;;;;;;;
11:41:26.418;09:41:19.319-2026/02/04;PDCP UL;;;0;No Pad;DRB;NR;66;19;3;;;8543;8496;47;377;NewTx;;;8496;;;;;;;;;;;;;;;;
11:41:26.418;09:41:19.319-2026/02/04;L2 UL TB;;;0;No BSR;R:;B:;66;19;11;S;E;47;2880;2880;;;;;;;;;;;;;;;;;;;;;;
11:41:26.371;09:41:19.279-2026/02/04;MAC DCI DL_1_1;;;0;;;1;67;0;8;23;;;;;;;;;;;;;;;;;;0;;;;;;LEVEL_1;DAI: 0-2; DL Car: 0
11:41:26.371;09:41:19.279-2026/02/04;PDSCH;-56.82;-10.33;0;660096;266;1;67;0;8;23;256Q;29722;96;3;PASS;0;0;4x4;;;;;;;;;;;;;;;;;NDI: 1
11:41:26.387;09:41:19.305-2026/02/04;PDCP DL;;;;;;NR;67;0;1;Direct;23553;23553;23581;29;20456;;;;23553;23553;;;;;;;;;;;;;;;
11:41:26.387;09:41:19.305-2026/02/04;PDCP DL;;;;;;NR;67;0;1;Direct;23582;23582;23594;13;8314;;;;23582;23582;;;;;;;;;;;;;;;
11:41:26.371;09:41:19.279-2026/02/04;MAC DCI DL_1_1;;;0;;;1;67;1;9;23;;;;;;;;;;;;;;;;;;0;;;;;;LEVEL_1;DAI: 0-0; DL Car: 0
11:41:26.371;09:41:19.279-2026/02/04;PDSCH;-56.82;-10.33;0;660096;266;1;67;1;9;23;256Q;4992;16;3;PASS;0;0;4x4;;;;;;;;;;;;;;;;;NDI: 0
11:41:26.387;09:41:19.305-2026/02/04;PDCP DL;;;;;;NR;67;1;1;Direct;23595;23595;23598;4;2740;;;;23595;23595;;;;;;;;;;;;;;;
11:41:26.387;09:41:19.305-2026/02/04;PDCP DL;;;;;;NR;67;1;1;Direct;23599;23599;23599;1;1276;;;;23599;23599;;;;;;;;;;;;;;;
11:41:26.371;09:41:19.279-2026/02/04;MAC DCI DL_1_1;;;0;;;1;67;2;10;23;;;;;;;;;;;;;;;;;;0;;;;;;LEVEL_1;DAI: 0-1; DL Car: 0
11:41:26.371;09:41:19.279-2026/02/04;PDSCH;-56.82;-10.33;0;660096;266;1;67;2;10;23;256Q;28697;128;3;FAIL;0;0;4x4;;;;;;;;;;;;;;;;;NDI: 0
11:41:26.371;09:41:19.283-2026/02/04;PUCCH;;;0;;;1;67;3;;;;;1;14;Format:3;;;;;;;;;;;;;;;;;;;SR;
11:41:26.371;09:41:19.283-2026/02/04;MAC UCI SR;;;0;;;1;67;3;;;;;;;;;;;;;;;;;;;;;;;;;;ACK_NACK:SR;PUCCH Fmt#3
11:41:26.371;09:41:19.279-2026/02/04;MAC DCI DL_1_1;;;0;;;1;67;4;12;23;;;;;;;;;;;;;;;;;;0;;;;;;LEVEL_1;DAI: 0-2; DL Car: 0
11:41:26.371;09:41:19.283-2026/02/04;PDSCH;-56.82;-10.33;0;660096;266;1;67;4;12;23;256Q;29722;96;3;PASS;0;0;4x4;;;;;;;;;;;;;;;;;NDI: 0
11:41:26.387;09:41:19.305-2026/02/04;PDCP DL;;;;;;NR;67;4;1;Direct;23637;23637;23665;29;20456;;;;23637;23637;;;;;;;;;;;;;;;
11:41:26.387;09:41:19.305-2026/02/04;PDCP DL;;;;;;NR;67;4;1;Direct;23666;23666;23674;9;5574;;;;23666;23666;;;;;;;;;;;;;;;
11:41:26.371;09:41:19.283-2026/02/04;MAC DCI UL_0_1;;;0;;;1;67;5;12;5;;;;;;;;;;;;;;;;;0;0;;;;;;LEVEL_1;UL Car: 0
11:41:26.371;09:41:19.283-2026/02/04;MAC DCI DL_1_1;;;0;;;1;67;5;4;31;;;;;;;;;;;;;;;;;;0;;;;;;LEVEL_1;DAI: 0-0; DL Car: 0
11:41:26.371;09:41:19.283-2026/02/04;PDSCH;-56.82;-10.33;0;660096;266;1;67;5;4;31;256Q;41997;144;3;PASS;1;2;4x4;;;;;;;;;;;;;;;;;NDI: 1
11:41:26.387;09:41:19.305-2026/02/04;PDCP DL;;;;;;NR;67;5;1;Direct;23455;23455;23483;29;20456;;;;23455;23455;;;;;;;;;;;;;;;
11:41:26.387;09:41:19.305-2026/02/04;PDCP DL;;;;;;NR;67;5;1;Direct;23484;23484;23510;27;17904;;;;23484;23484;;;;;;;;;;;;;;;
11:41:26.371;09:41:19.283-2026/02/04;MAC DCI DL_1_1;;;0;;;1;67;6;13;23;;;;;;;;;;;;;;;;;;0;;;;;;LEVEL_1;DAI: 0-1; DL Car: 0
11:41:26.371;09:41:19.283-2026/02/04;PDSCH;-56.82;-10.33;0;660096;266;1;67;6;13;23;256Q;28697;128;3;FAIL;0;0;4x4;;;;;;;;;;;;;;;;;NDI: 1
11:41:26.371;09:41:19.283-2026/02/04;PUSCH;;;0;;;1;67;7;12;5;16Q;54;2;;;New;0;SISO;;;;;;;;;;;;;;;;;
11:41:26.418;09:41:19.319-2026/02/04;PDCP UL;;;0;Pad;DRB;NR;67;7;3;;;;8543;1;38;UL STS or NewTx;;;8543;;;;;;;;;;;;;;;;
11:41:26.418;09:41:19.319-2026/02/04;L2 UL TB;;;0;Short BSR;R:BSR;B:BSR;67;7;12;E;2;52;54;3909;;;;;;;;;;;;;;;;;;;;Periodic Expiry BSR;LC:5;Ix:19(<=3909 bytes)
11:41:26.371;09:41:19.283-2026/02/04;MAC DCI DL_1_1;;;0;;;1;67;8;15;23;;;;;;;;;;;;;;;;;;0;;;;;;LEVEL_1;DAI: 0-2; DL Car: 0
11:41:26.371;09:41:19.283-2026/02/04;PDSCH;-56.82;-10.33;0;660096;266;1;67;8;15;23;256Q;29722;96;3;PASS;0;0;4x4;;;;;;;;;;;;;;;;;NDI: 1
11:41:26.387;09:41:19.305-2026/02/04;PDCP DL;;;;;;NR;67;8;1;Direct;23713;23713;23741;29;20456;;;;23713;23713;;;;;;;;;;;;;;;
11:41:26.387;09:41:19.305-2026/02/04;PDCP DL;;;;;;NR;67;8;1;Direct;23742;23742;23749;8;5480;;;;23742;23742;;;;;;;;;;;;;;;
11:41:26.387;09:41:19.305-2026/02/04;PDCP DL;;;;;;NR;67;8;1;Direct;23750;23750;23750;1;94;;;;23750;23750;;;;;;;;;;;;;;;
11:41:26.371;09:41:19.283-2026/02/04;MAC DCI DL_1_1;;;0;;;1;67;9;0;23;;;;;;;;;;;;;;;;;;0;;;;;;LEVEL_1;DAI: 0-0; DL Car: 0
11:41:26.371;09:41:19.283-2026/02/04;PDSCH;-56.82;-10.33;0;660096;266;1;67;9;0;23;256Q;19985;64;3;PASS;0;0;4x4;;;;;;;;;;;;;;;;;NDI: 1
11:41:26.387;09:41:19.305-2026/02/04;PDCP DL;;;;;;NR;67;9;1;Direct;23751;23751;23777;27;19086;;;;23751;23751;;;;;;;;;;;;;;;
11:41:26.387;09:41:19.305-2026/02/04;PDCP DL;;;;;;NR;67;9;1;Direct;23778;23778;23778;1;94;;;;23778;23778;;;;;;;;;;;;;;;
11:41:26.371;09:41:19.283-2026/02/04;MAC DCI DL_1_1;;;0;;;1;67;10;1;23;;;;;;;;;;;;;;;;;;0;;;;;;LEVEL_1;DAI: 0-1; DL Car: 0
11:41:26.371;09:41:19.283-2026/02/04;PDSCH;-56.82;-10.33;0;660096;266;1;67;10;1;23;256Q;7172;32;3;PASS;0;0;4x4;;;;;;;;;;;;;;;;;NDI: 0
11:41:26.387;09:41:19.305-2026/02/04;PDCP DL;;;;;;NR;67;10;1;Direct;23779;23779;23788;10;6850;;;;23779;23779;;;;;;;;;;;;;;;
11:41:26.371;09:41:19.287-2026/02/04;PUCCH;;;0;;;1;67;11;;;;;1;14;Format:3;;;;;;;;;;;;;;;;;;;SR;
11:41:26.371;09:41:19.287-2026/02/04;MAC UCI SR;;;0;;;1;67;11;;;;;;;;;;;;;;;;;;;;;;;;;;ACK_NACK:SR;PUCCH Fmt#3
11:41:26.371;09:41:19.283-2026/02/04;MAC DCI DL_1_1;;;0;;;1;67;12;3;23;;;;;;;;;;;;;;;;;;0;;;;;;LEVEL_1;DAI: 0-2; DL Car: 0
11:41:26.371;09:41:19.287-2026/02/04;PDSCH;-56.82;-10.33;0;660096;266;1;67;12;3;23;256Q;29722;96;3;PASS;0;0;4x4;;;;;;;;;;;;;;;;;NDI: 1
11:41:26.387;09:41:19.305-2026/02/04;PDCP DL;;;;;;NR;67;12;1;Direct;23789;23789;23817;29;20456;;;;23789;23789;;;;;;;;;;;;;;;
11:41:26.387;09:41:19.305-2026/02/04;PDCP DL;;;;;;NR;67;12;1;Direct;23818;23818;23826;9;5574;;;;23818;23818;;;;;;;;;;;;;;;
11:41:26.371;09:41:19.287-2026/02/04;MAC DCI DL_1_1;;;0;;;1;67;13;10;31;;;;;;;;;;;;;;;;;;0;;;;;;LEVEL_1;DAI: 0-0; DL Car: 0
11:41:26.371;09:41:19.287-2026/02/04;MAC DCI UL_0_1;;;0;;;1;67;13;13;7;;;;;;;;;;;;;;;;;0;0;;;;;;LEVEL_1;UL Car: 0
11:41:26.371;09:41:19.287-2026/02/04;PDSCH;-56.82;-10.33;0;660096;266;1;67;13;10;31;256Q;28697;96;3;PASS;1;2;4x4;;;;;;;;;;;;;;;;;NDI: 0
11:41:26.387;09:41:19.305-2026/02/04;PDCP DL;;;;;;NR;67;13;1;Direct;23600;23600;23628;29;19274;;;;23600;23600;;;;;;;;;;;;;;;
11:41:26.387;09:41:19.305-2026/02/04;PDCP DL;;;;;;NR;67;13;1;Direct;23629;23629;23636;8;5480;;;;23629;23629;;;;;;;;;;;;;;;
11:41:26.371;09:41:19.287-2026/02/04;MAC DCI DL_1_1;;;0;;;1;67;14;5;23;;;;;;;;;;;;;;;;;;0;;;;;;LEVEL_1;DAI: 0-1; DL Car: 0
11:41:26.371;09:41:19.287-2026/02/04;PDSCH;-56.82;-10.33;0;660096;266;1;67;14;5;23;256Q;28697;128;3;PASS;0;0;4x4;;;;;;;;;;;;;;;;;NDI: 0
11:41:26.387;09:41:19.305-2026/02/04;PDCP DL;;;;;;NR;67;14;1;Direct;23827;23827;23855;29;20456;;;;23827;23827;;;;;;;;;;;;;;;
11:41:26.387;09:41:19.305-2026/02/04;PDCP DL;;;;;;NR;67;14;1;Direct;23856;23856;23864;9;5574;;;;23856;23856;;;;;;;;;;;;;;;
11:41:26.371;09:41:19.287-2026/02/04;PUSCH;;;0;;;1;67;15;13;7;16Q;3969;116;;;New;0;SISO;;;;;;;;;;;;;;;;;
